"","GSM1200294","GSM1200295","GSM1200296","GSM1200297","GSM1200298","GSM1200299","GSM1200300","GSM1200301","GSM1200302","GSM1200303","GSM1200304","GSM1200305","GSM1200306","GSM1200307","GSM1200308","GSM1200309","GSM1200310","GSM1200311","GSM1200312","GSM1200313"
"ABCB1",6.363990149,7.20169514033333,8.04537742633333,7.555119382,7.46469893633333,7.872886108,7.76241534733333,7.33294938366667,7.258581981,7.679298887,7.42358284066667,7.667000001,7.04372194433333,7.39697194266667,7.49206300433333,8.05267297533333,7.49448508433333,7.515303559,6.778829195,7.525343944
"ABCB4",7.21249030366667,6.73792960766667,7.528212551,6.84275785866667,7.07567109566667,7.51722256933333,7.17646037533333,6.726481119,7.13018457966667,7.052806671,7.361153413,8.26256615966667,6.78118954133333,7.16793332033333,7.338942745,8.43002812733333,7.36321365066667,7.01649685233333,7.25598364266667,7.46557217266667
"ABCC1",7.722941622,7.519916977,7.675824214,7.750808014,7.924216573,8.31000281,8.437433673,8.334692605,8.38057897,8.438816313,7.708082656,8.24250637,8.514735736,8.578500656,8.436754821,8.118741468,7.484336181,7.792026251,7.936264181,7.647155986
"ABCC3",8.594629804,8.648462711,8.486304647,8.883768726,7.938939751,7.9138664255,7.669029495,9.1703480825,7.493001542,8.504460808,7.81418981,8.0618031495,7.8741865245,8.2508380675,8.543145897,7.877278429,7.956443525,8.1438425935,8.220381091,7.7784888655
"ABCC4",6.36468453433333,6.42778800166667,6.29559395333333,6.64728093933333,5.95626149166667,6.72669506733333,6.11460352333333,7.89235873066667,6.49371560766667,6.74005625466667,6.035275963,5.95217813666667,6.133195162,6.39076482833333,6.38028823966667,6.24908201466667,6.28428930833333,5.88194268933333,5.848442297,5.86763217366667
"ABCC6",6.922601178,7.269801738,6.705665711,7.460308548,7.249159182,7.161082282,7.123338886,7.908164072,7.237489636,6.875392669,7.708128589,6.994456138,7.192296806,7.417136352,7.51818126,7.659461557,7.565556099,7.811375904,7.945963111,7.812129022
"ABCC6P1",6.922601178,7.269801738,6.705665711,7.460308548,7.249159182,7.161082282,7.123338886,7.908164072,7.237489636,6.875392669,7.708128589,6.994456138,7.192296806,7.417136352,7.51818126,7.659461557,7.565556099,7.811375904,7.945963111,7.812129022
"ABCC6P2",6.922601178,7.269801738,6.705665711,7.460308548,7.249159182,7.161082282,7.123338886,7.908164072,7.237489636,6.875392669,7.708128589,6.994456138,7.192296806,7.417136352,7.51818126,7.659461557,7.565556099,7.811375904,7.945963111,7.812129022
"ABCD1",7.482450415,7.987119828,7.624827078,7.866337152,7.638500184,8.227023096,8.461102391,8.694659268,8.318043285,8.196389605,7.989096673,8.470877184,8.326700703,8.629385024,8.604480986,8.16232239,7.81242677,7.882998159,7.92218653,7.937369871
"ABCD2",3.595611159,4.206567741,3.848169239,3.645349713,3.716568821,3.785168228,4.482557654,4.055320198,4.632381541,5.068729173,3.322166922,3.713835712,3.454705384,3.576767153,3.395796284,3.353742992,3.827642355,3.571986074,3.509809804,3.34978081
"ABCD3",7.467294285,7.8535098275,8.586699845,8.4216784005,8.506944049,8.9743396725,8.418517089,8.4202528905,8.8494359035,8.556807755,8.3317645495,8.4264118225,8.18598929,8.429123841,8.6313232615,8.4324579205,8.4562235045,8.276128088,8.1375608625,8.258327053
"ABCE1",8.499157564,8.636176664,8.456198095,8.230332339,8.381890092,9.173242396,9.096361458,9.248423723,9.225414598,9.375182476,7.802552051,8.84821414,8.320187521,8.678569045,8.590098586,8.764423299,8.280468855,7.633976187,7.54585866,7.776917892
"ABCF1",9.755635928,9.361345768,9.287368477,9.275646996,9.297766674,9.65176697,9.885078874,9.72067409,9.702428461,9.654528163,8.801460959,9.530826336,9.4749727,9.293836701,9.350568932,9.248898151,9.27984567,8.976084288,8.811252475,8.813933687
"ABCF2",8.006648497,8.029534123,7.931806185,7.8655826265,7.9536529885,8.914871062,8.834627019,8.8676582195,9.0221620855,8.8804751625,7.619435796,8.6931322825,8.307628838,8.2542729505,8.469914312,8.3128071055,7.6345240155,7.523533409,7.802988365,7.6511343125
"ABCF2-H2BK1",7.719050033,7.849997683,7.767101372,7.638507604,7.753007309,8.843942041,8.759816153,8.977571447,8.941382177,8.82909143,7.397333854,8.791727011,8.326237422,8.269435071,8.44445224,8.31417296,7.332068025,7.129510895,7.556238279,7.416394975
"ABCG1",6.843179791,7.17301516,6.59457051825,6.67225156775,6.88991807125,7.70886157425,7.442732159,6.78625400225,6.93433913725,6.134634998,6.754203271,7.041451439,7.38477956,6.9577908305,6.88360055625,7.218085666,6.86608414775,6.88111545975,6.64256897875,6.65717654475
"ABHD10",9.457671207,9.253265841,8.560425133,8.470992041,8.716618726,8.780127069,8.042570809,8.750482089,9.097735044,9.083876734,8.289285999,8.532807033,7.966932208,8.114169504,8.225849637,8.173112897,8.564228819,8.391289477,8.118246177,8.435989406
"ABHD12",6.8826181415,7.227746296,7.772574987,7.593142795,7.38355205,7.849334666,7.808521003,7.952268373,7.63985139,7.803773623,7.491012051,7.6134054875,7.8042171085,7.751731119,7.9911414975,7.8048658295,7.1913776155,7.559181208,7.310800958,7.553632522
"ABHD13",7.711700683,7.5855753625,8.2791401545,8.2805618965,8.233018896,8.268318806,7.6398230415,7.632492229,8.094084761,7.9912245165,8.185747839,8.0115612175,8.285074408,8.396446024,8.6561106495,8.303297259,8.2097482075,8.4625010205,8.204670096,8.1694129085
"ABHD14B",8.289533763,8.362450872,8.828456113,8.886696623,9.060594866,9.688348231,9.943790558,9.741153356,9.583967905,10.12790302,8.698790166,10.17466987,9.798143314,10.00368911,10.18191908,9.771507148,8.809873607,8.619067385,8.493318036,8.72650471
"ABHD17A",11.45410632,11.29283929,11.77591903,11.725556,11.52562223,12.05185612,12.11282339,11.68842499,11.74284398,12.25057755,11.40979266,11.90829894,11.89933599,12.02731211,11.98722567,12.12101055,11.21687326,11.23778929,10.62704688,11.42988991
"ABHD17B",6.309042792,6.486569512,6.408287311,6.732139549,6.515032591,7.877811541,7.787064141,7.771564499,7.752916244,7.984262524,6.739793159,7.687996275,7.303621605,7.795253298,7.869166414,7.781151277,6.94062797,6.633066223,6.497836355,6.70378056
"ABHD17C",5.515870035,6.608640572,6.631826316,6.475966323,6.589433232,7.110044574,6.79617261,6.789699563,6.614828298,7.63369258,6.296260785,6.417998348,6.34700685,6.548790123,6.236912114,6.055595379,6.304953473,6.79850078,6.067544622,6.192553993
"ABHD18",8.4766330685,8.2597008595,7.823607477,7.7372733925,8.1087864945,8.0336372245,8.1338621685,7.8420142995,8.225447055,8.032354756,7.3389075815,7.4701036325,7.0177869145,7.2698964705,7.2762874445,7.09503886,7.362791637,7.0954563955,7.1620173725,7.217536087
"ABHD2",8.143254016,8.23703979775,8.01867910775,8.2786204655,8.24436176275,7.69057104825,7.93277842225,7.76063158025,7.67526485,7.2618830215,7.77553347575,7.370261734,7.65397023575,7.71190221125,8.37723989825,7.49371134875,7.67616679625,7.70803045375,7.6657104175,7.7267076565
"ABHD3",10.67983251,10.59085729,10.05127243,10.07597111,10.02020306,10.96175205,10.75626,10.72159821,10.90150918,10.99519668,9.847316521,10.15124193,10.02968943,10.07216789,9.879716099,9.891509917,10.29389128,9.991495166,10.34788939,9.85549489
"ABHD5",6.2413024085,6.185091233,5.686498857,5.976775626,6.084765408,5.970799602,5.3307421495,5.996756866,6.312799055,5.591036795,5.9606366715,5.8858928615,6.3894896045,6.4669139655,6.1338860945,6.2269201015,5.8310885805,5.870175567,6.125116583,5.765538465
"ABHD6",7.07700034266667,7.35120795133333,6.962839356,6.78543877,6.86346394,7.809339001,7.36960916866667,7.726181335,7.63810983033333,7.86252373566667,6.44953161833333,6.88459570433333,6.56848748966667,6.74274092166667,6.606738016,6.545610215,6.529500559,6.54206918966667,6.518809571,6.55042922866667
"ABI1",6.762833689,6.8571291235,6.8330718435,6.7640908565,6.7668174505,7.576883932,7.395611732,7.1712396105,7.2298745555,7.357178255,6.821498015,7.3268631755,7.587386091,7.499072337,7.148178539,7.749209466,6.919869337,6.803291823,6.6353936995,6.637775069
"ABI2",7.886534924,7.7904287985,8.102508867,8.08370831,8.235682803,7.1013658975,7.206941217,6.7471384155,7.1455776955,7.3943459495,7.820050808,7.6256942885,7.331398595,7.22888776,6.9797242845,7.34732992,7.621523182,7.7754472545,7.6009949805,7.701107962
"ABI3",9.103714947,9.133571329,8.778189256,8.67139484,8.732643019,9.795148367,9.62206616,10.05653243,9.314891363,9.943419634,8.795564376,9.563301599,9.689602066,9.434587619,9.14234661,9.344606273,9.002462303,8.826418619,8.638350499,8.908220605
"ABLIM1",9.527714855,9.2768096535,9.919079059,9.7284055825,10.133030307,8.821544206,9.6513860755,8.541955316,9.3937928635,9.0907394195,9.9315623305,9.32980926,9.207659381,9.338205205,9.1474300815,9.7625394085,9.6513170275,9.4101331115,9.665377054,9.9018817965
"ABLIM3",8.329453197,8.341643647,8.058241697,8.388545839,7.726516925,7.42708689,7.093079625,8.535961698,6.995344056,7.91121781,7.383913977,7.198877293,6.967052634,7.057390059,7.514266859,6.921229902,7.44514166,6.992851962,7.19250377,7.305188535
"ABO",6.143962455,5.62031823,5.939175544,5.825173502,5.769269694,6.845319546,6.415954269,6.73340953,6.373369827,6.111389241,6.093514535,6.570737725,7.004316708,6.709835707,6.768414893,6.626037178,5.344291777,6.052675853,5.763930056,5.903455539
"ABR",6.274254566,6.264734393,6.262122772,6.5076233435,6.328008791,6.506868495,6.9313842175,6.9011274365,6.5964275705,6.225098145,6.4257014305,6.6570952155,7.0645503325,6.873131124,6.607937128,6.716798742,6.117104575,6.3762284285,6.5100033785,6.326964037
"ABRACL",11.03590302,10.79611796,10.83345402,10.60210177,10.79724574,11.03951841,10.90736382,11.10507891,11.0294899,10.96188649,10.42363504,10.43594574,10.19407236,10.2437309,10.43668326,9.855635184,10.89251508,10.51473342,10.63189826,10.42510277
"ABTB1",8.01994946,7.969703563,7.865399173,8.0878675625,8.0950854625,9.311648498,9.193020873,9.390427406,9.3103357555,9.365402075,7.8885393,9.4020384815,9.277286124,9.139227716,9.434135823,9.1709739435,7.8950474775,7.815685991,8.0221941995,7.998275177
"ABTB3",5.6339190675,6.6897923835,7.19623278,7.211785993,7.192591301,7.191231415,7.5673112145,7.272313491,6.979122672,6.834042601,6.741214993,7.1636576135,7.238740026,7.4250208415,7.360765292,7.15398586,7.1905703425,7.0986725055,7.181060194,6.6472429215
"ACAD9",9.42311279,8.373564884,8.314377396,8.20617105,8.315378219,8.55708334,8.602738797,8.692260574,8.533817178,8.554514625,7.94197703,9.350806681,8.293307723,8.090837348,8.344457956,8.020607221,8.327438234,7.90982946,7.990086065,7.778206181
"ACADM",9.470777003,9.791332234,9.427022074,9.019538395,9.362040516,10.07987089,9.716358503,9.886533509,9.998860562,10.01096773,9.000694623,9.379328396,8.46768557,8.723342925,8.753203575,8.626505602,9.749129406,8.632100664,8.777135638,8.936173753
"ACADSB",6.140834327,6.8044400775,7.244842062,7.1264662,7.3753411085,7.216135271,7.055846707,6.9246015565,7.036931007,7.2173771605,6.9474167035,6.9386855565,6.41741004,6.648337196,6.803098359,6.6845622105,7.1999392745,7.015914083,6.789071538,6.7080712325
"ACADVL",11.00606257,10.64812308,10.95866478,10.8500324,10.71098159,11.24726019,11.23470183,11.53196922,11.44444669,10.92017519,10.61391158,11.16019895,11.07217439,11.26843305,11.51353607,11.21134864,10.37541296,10.57781745,10.76204992,10.72858662
"ACAP1",9.234501401,8.800866002,9.1970262415,9.0742003155,9.273150632,9.699136788,9.951530369,9.215705601,9.839072472,9.965904873,8.75953438,9.7361670085,9.283588021,9.5559029885,9.5240662855,9.505615907,8.7981408625,8.6939669525,8.8124404165,8.850845623
"ACAP3",7.202684829,7.147334889,7.121925273,7.2195414045,7.1623498525,7.93112089,7.895700915,7.861051923,7.8153336585,7.625699179,7.296782681,8.029036263,8.045031754,7.9028815495,8.0965228935,7.882030896,6.9104144955,7.219839089,7.407334148,7.27198152
"ACBD3",8.779910051,8.841242923,8.518073686,7.638685131,8.759909287,7.572831944,7.591016996,7.286615681,7.784144638,7.707239481,8.752983001,8.716874809,8.612891906,8.251190374,8.48656117,8.855980586,8.400934935,8.249640456,8.732755856,8.574119887
"ACBD5",7.806989038,7.399730458,7.955803979,7.608692429,7.619719347,6.694518485,6.419383709,6.70457427,6.737226408,6.729749543,7.513908697,6.407780098,6.634194147,6.955927794,6.814715471,6.828379215,7.34582068,7.82653239,7.355396653,7.514985528
"ACCS",7.672096586,8.832705981,8.199440675,9.129133041,8.026702584,9.905229671,8.20896906,9.346861095,7.989023715,7.765094234,7.594546187,7.998730231,9.069916816,8.947219432,9.294714551,8.041303149,7.843025807,8.738684473,8.214603368,7.79582374
"ACD",8.276945619,8.340016726,8.580951219,8.392915838,8.395606093,9.282421139,9.267003119,9.110930421,9.220238602,9.584421282,8.384739381,9.145264441,8.852322798,9.020714011,8.988767024,8.864083442,8.440791006,8.306165189,8.394597944,8.443141255
"ACER2",6.544163665,6.834041105,6.172623721,5.977069517,6.024477939,5.93103455,5.8380296,6.458557179,6.148732806,6.19879317,5.783673569,5.580023755,5.123091054,5.213707081,5.657032674,5.41741431,5.72096299,5.885846172,5.675148676,5.323943509
"ACER3",8.69062087825,8.0072832695,7.92177169975,8.17646456725,8.036047072,7.48168716525,7.28352095875,7.7525999365,7.3899394235,7.32518572725,7.71527555625,7.7003590895,8.145392157,7.94918160075,8.0448775635,7.77666979,7.82945016575,7.74214002025,7.83724133375,7.78312445025
"ACKR3",6.9992604215,6.826064218,6.162403646,6.465248786,6.529688683,6.8327124245,6.4144918945,5.7424640065,6.160038762,6.909814329,5.999675498,5.5611165475,5.051832189,5.379494842,5.7603493635,5.00401302,6.150179943,6.0954164415,5.8684625835,5.8765495785
"ACLY",9.106189434,9.245162691,9.105553547,8.958193525,8.980009967,9.825295823,9.869732535,9.825025744,9.886283428,9.837377006,9.046550274,9.594185855,9.385823801,9.607545641,9.65720134,9.353193891,9.133293698,8.7120862,8.813946947,9.045327793
"ACO2",9.474271635,9.429532573,9.314061209,9.21202963,9.288222867,9.938936249,9.984509859,10.03383756,10.02069476,9.914095064,8.980485673,9.913082848,9.629514811,9.809027041,9.961292906,9.745586833,9.132155728,8.884140348,9.090934146,9.201657822
"ACOT13",8.282110987,8.541631927,8.007396399,7.791245482,8.034266324,8.072800366,7.990026583,8.309238074,8.22985562,8.107336861,7.500687228,7.531483881,7.396360828,7.278273712,7.367340108,7.373979045,8.03875182,7.399283112,7.463522105,7.537853925
"ACOT4",6.484139897,6.883169665,6.328433925,6.471330391,6.35911528,7.520483696,6.949494763,6.734454576,6.822384405,7.582423639,6.53478884,6.608189772,6.444707679,6.727466627,6.387363391,6.344044293,6.676203995,6.915742487,6.120088618,6.471846995
"ACOX1",8.76713781733333,8.50387492833333,8.28805056466667,8.21328958,8.29704560933333,7.90528067466667,7.76151027166667,8.12940080566667,8.417202561,7.81396155,7.36874897833333,7.473269156,7.027787056,7.09801434966667,7.21760842166667,6.846539289,7.417402792,7.44430065133333,7.741667739,7.41179921066667
"ACP2",9.50632271,8.794639614,8.212086582,8.064877995,8.341940217,8.684893071,8.575316519,9.097726477,8.707973228,8.605390231,7.468836428,8.544004494,8.645952837,8.116410546,8.171426435,7.539213493,8.263633936,7.653780835,7.79177648,7.714378853
"ACP3",6.631351738,6.0038490165,5.681579805,5.9420977145,6.0119305545,5.722216848,5.4421060015,5.634566999,5.5554644315,5.4009512995,6.1126107415,5.566105114,5.634305791,5.5302822785,5.554348897,5.517338335,6.135900915,6.0064096325,6.1106792505,6.0563538725
"ACRBP",10.764509845,11.101975225,10.2337832165,11.256816,9.82668793,10.47180063,8.815901908,11.14144954,9.3867991815,10.666129665,9.0906092005,9.1680844235,8.964157411,8.933743559,9.908207646,9.2275462365,9.0482403985,7.7861397665,8.8236224625,9.202466266
"ACSBG1",6.76337281,6.879244897,6.649924074,7.472507223,5.912511297,6.571904712,5.592445915,7.336303349,5.460719524,6.898930549,6.184546255,6.068124247,5.562543835,6.046747272,6.310947123,5.701231032,6.189153804,5.397449288,6.147836045,5.935487464
"ACSF3",6.6890785285,6.830231693,7.4601256945,7.1671284015,6.4072897805,6.740341957,7.595305211,7.141210029,6.7889018635,6.5941918005,6.509896323,7.2606507125,6.732319865,6.8059611515,7.358594835,7.1235216675,6.352944476,6.317599347,6.691309831,6.4709727795
"ACSL1",10.586390615,9.737186463,9.713482519,10.65048909,9.9861501305,10.04307186,9.771187409,10.684195815,10.5803561,9.6893564585,9.758134743,9.4345913365,10.73209386,10.59597996,10.66947852,9.990209549,9.8153811955,10.3704854285,10.046675964,9.6236523235
"ACSL3",9.7515915885,9.0260890965,8.660170495,8.678034406,8.788264063,8.368329675,7.917005636,8.1858490245,8.4589366345,8.300936046,8.0925508265,8.017244857,7.8791759775,7.6285578,7.6037476295,7.117449436,8.5759848955,8.0463387525,8.0834855035,8.088865824
"ACSL4",7.7202927555,7.5056833275,7.163132503,7.695570001,7.575448555,7.1153505705,6.801045103,7.182398608,7.123394042,6.975505986,7.189182667,7.7668013505,8.3015097405,7.8487204945,7.772130548,7.6361560555,7.367765448,7.3565859305,7.11711426,7.2397163975
"ACSL5",9.265366509,9.113410789,9.1602479205,8.9136453715,9.1471278875,9.823488109,10.0123757295,9.8748603085,9.4985486035,9.8206564545,8.6736551645,9.3157560535,9.188183912,9.211163445,9.3663616915,9.2551580175,9.149860399,8.678656443,8.611244368,8.758931166
"ACSL6",5.31288540366667,5.99212300733333,6.07563412233333,5.864123919,6.573734556,5.751489865,6.24055419833333,4.905031458,6.250213194,6.38174386533333,5.44213044066667,5.825815401,5.05196285133333,5.23519693333333,4.84419211433333,5.14680814866667,5.935576955,5.561737835,5.36241241266667,5.49903007166667
"ACTA2",8.223657162,7.978940989,8.053712575,8.193861699,7.784305923,7.71240173,8.82019408,9.004275632,8.155842506,8.837343815,7.548685353,8.260452998,7.650784418,8.108919613,8.002684813,7.961251385,7.272796221,7.578468913,7.140104451,7.627268548
"ACTB",13.52626795,13.91933126,13.59874123,13.77945132,13.44679267,14.53602224,14.34785598,14.54140264,14.42544597,14.42051813,13.69198239,14.2350941,14.13488018,14.34627955,14.44947423,14.14116924,13.58907048,13.50242467,13.46439529,13.88505535
"ACTL6A",8.651789785,9.162596634,8.450688391,8.086003107,8.45348996,9.074296958,9.003279072,8.972670748,9.216231856,9.298535264,7.550290402,8.053550799,7.144764331,7.623724755,7.542803973,7.30242715,8.090001027,7.53737108,7.481917548,7.471690953
"ACTN1",11.007717685,10.703402475,10.552484255,11.077370955,10.585041825,10.2943330615,9.959601667,10.98078737,10.39236381,10.379985864,10.0899949235,10.37695076,10.19321031,10.18343098,10.41756166,9.931059821,10.1522369095,9.7778267475,10.36937275,10.1486876585
"ACTN4",9.255066221,8.899720632,9.066819304,9.055762994,9.00983406,9.816701028,9.815294123,9.92521595,9.739022437,10.07457829,9.026131995,9.977314772,9.962927135,9.767951532,10.11910878,9.743243664,8.721206791,8.870056055,8.868190304,8.970324492
"ACTR1A",9.061583893,8.8589528425,8.7457441785,8.61546766,8.594000238,9.306736379,9.2853292135,9.5284422905,9.3377288955,9.3950137305,8.6670517605,9.258327584,9.2409072995,9.2715562955,9.159141303,9.0548339525,8.6956579405,8.6284145765,8.648869464,8.651049298
"ACTR2",8.74758585375,8.994417451,9.29837244025,9.171073405,9.099352142,9.757704711,9.6010528225,9.66837287725,9.930788486,9.6585580265,9.05966313125,10.038493211,9.7855772965,10.13748297,9.971359472,10.0356286165,9.13773638825,9.01027114375,8.69928340125,8.990569478
"ACTR3",11.0620623604,10.9290108822,10.9620644004,10.8160361112,10.968337555,11.250902608,11.0879561758,11.057032507,11.0373581168,11.1507447262,10.407429738,10.9018667068,10.683108913,10.7130971286,10.8049274432,10.719824085,11.0156605066,10.404250597,10.3679787584,10.404966798
"ACTR3C",4.123809754,4.725897448,4.999593133,5.559750695,5.253043878,4.753939095,4.94593365,4.29565166,4.41103407,4.582336801,5.566986498,4.495575647,4.431801473,4.571421896,4.649752333,4.994539858,5.030363248,5.129933987,5.395753952,5.551369906
"ACTR6",8.61690486,8.778592591,8.672358771,8.248670979,8.728772226,9.095338763,8.737837367,8.670044798,8.917378809,9.095543143,8.306574305,8.493232987,7.723694654,8.029926506,8.118653546,8.192805287,9.083496317,8.446843304,7.799404944,8.294242181
"ACTR8",6.711451908,6.540347404,5.765873593,5.952074442,6.120396273,6.675464247,6.652632301,6.49455843,6.742647598,6.953555615,5.915950551,6.104700979,6.078588402,6.220124701,5.966120427,5.87219959,6.209851885,5.888159285,5.715120842,5.778091805
"ACVR1",9.163003585,9.341814867,9.235416904,9.311780288,9.179881505,9.002668946,9.290941285,9.552999382,9.308226339,9.314961455,8.79944302,8.803821957,8.570703749,8.570167877,8.821627636,8.349149259,9.131123055,8.699877972,9.210952837,8.740633612
"ACVR1B",8.07665604066667,7.91857139533333,7.64677102566667,7.73139946866667,7.63350744233333,7.56110210033333,7.50154129033333,7.60945852466667,7.54415885366667,7.274673009,7.50125049333333,7.232977045,7.77079689433333,7.62414735833333,7.759940871,7.344232081,7.236847234,7.60118198433333,7.43099972633333,7.450688084
"ACVR1C",5.829142424,5.7540083545,6.491048948,6.2360581005,7.5054271155,5.688309877,6.0003377555,4.8470756135,6.329956426,5.916848665,5.9762213565,5.7457797915,5.8802992335,5.736407955,4.957910386,5.4216672075,5.926923156,6.340394119,5.9744522515,6.0136682495
"ACVR2A",7.573811755,7.902747068,7.695930678,7.731713406,8.323070901,7.865900742,7.321937656,8.065366528,7.570452382,7.435857203,7.504773192,7.056329458,6.918338002,6.801740164,7.276550492,6.980583645,6.715043556,6.970647965,7.23256865,7.465349013
"ADA",9.421139762,9.129817262,8.912919757,8.870725785,8.565655207,9.717962477,9.632976771,9.635683977,9.022856946,9.86569441,9.023452884,9.655463499,9.163656549,9.600932523,9.209564232,9.666911856,8.958456112,9.037594212,8.407610047,9.096090651
"ADAL",5.258893071,5.443983474,5.346189096,5.27417352,5.351407271,4.491923965,4.445887209,4.431395919,4.562772486,4.731539962,5.162317831,4.311024059,4.405983567,4.290453621,4.343701708,3.929675044,4.93084258,4.752856852,4.771737035,4.657104582
"ADAM10",8.166396359,8.218680313,8.036459198,8.1772440265,7.799629545,9.466399894,9.0169998565,9.450141809,9.5714002655,9.369917295,7.8609946275,8.991794332,8.719472479,8.9741193235,9.126251366,8.6228880525,8.2921846595,7.6930178975,7.7658962195,8.006562051
"ADAM12",4.1869932865,4.334512625,4.707662518,5.0244685875,5.5739095845,4.3538677995,4.3513185685,4.16015412,4.8458221575,5.8964637975,4.7135949165,5.978099326,4.135675977,4.4391262935,4.563127109,4.4866505835,4.5782826435,4.455592404,4.30151535,4.712161381
"ADAM17",7.984858906,7.621956527,7.913763154,7.901983769,7.904439868,7.683537228,6.255590275,7.875826458,6.650229115,7.500302858,7.603858265,6.402834299,7.789579932,7.79861991,8.21077974,7.466292451,7.808330353,7.769469684,7.884021554,7.550974939
"ADAM23",4.6519926295,4.612499274,5.294171673,5.097366669,6.2465552725,4.473182577,4.6051951025,3.9825486855,4.385799981,4.356142934,4.729951492,4.5941828865,4.501460386,4.318597189,4.305310519,4.4401709785,4.786697707,4.712527334,4.6639984295,4.503996404
"ADAM28",7.31539727,7.00688149033333,7.56190878066667,7.41371124566667,7.21929771233333,7.41039493866667,7.24091127333333,6.94603199933333,8.03313366666667,7.323193356,7.884299851,8.72032466133333,7.502691373,7.84496089966667,8.51863289833333,9.07361952,7.90839648666667,7.579991992,7.82496474533333,7.82654388166667
"ADAM8",6.609931316,6.804398627,6.591776704,6.640525191,6.635750508,7.878893804,7.997379523,7.694459932,7.912997415,8.062837762,7.061758216,7.645200989,7.538052083,7.787774919,8.375777897,7.744180395,6.647464283,7.151346918,6.91427462,7.051205907
"ADAM9",6.793063742,6.55582140266667,6.57249013233333,6.83434489233333,6.39795013833333,7.14875295733333,6.85587303566667,7.345422424,7.23367338633333,6.68299082033333,7.116337968,6.89097304333333,7.802420377,7.67995501866667,8.00673793966667,7.52807387,7.01822006233333,7.344155553,7.34708207566667,7.082709125
"ADAMTS1",6.892901222,6.657890063,5.645988036,6.280959148,6.298195598,7.725172353,6.151586497,6.439017218,7.088486776,7.351282614,6.842098249,6.419046238,6.069768267,5.919193194,6.508179056,6.137927111,5.867397716,5.71789416,5.933753256,6.806692833
"ADAMTS10",7.398747152,7.15975953,7.426609111,7.437365331,7.453484468,7.882036699,7.836688043,7.812530553,7.913306621,8.311885912,7.099408672,7.785388414,7.891717066,7.917620954,8.073350213,8.067086267,7.135101326,7.071719143,7.148752777,7.257313277
"ADAMTS17",4.835369415,4.552760346,4.488274614,4.410768088,5.354114532,4.745495244,4.891586929,3.993487734,4.990865895,4.450995961,5.016966438,5.141620638,4.739813689,4.801248755,4.21765902,4.817244356,4.783610048,4.832798179,5.057974514,4.852635512
"ADAMTS5",4.49731316533333,6.640774674,4.94737447733333,5.19493350966667,5.38979838333333,5.13445406466667,4.56793676033333,5.531367945,5.27336635133333,5.26866303166667,4.84715488333333,5.06840605433333,4.57528139333333,4.689037944,5.42246719166667,4.61102400966667,4.936737674,4.64721408966667,5.35494857933333,4.75685193233333
"ADAMTS6",4.64901728,5.146307964,5.346189096,5.072249621,4.849728492,4.716351672,4.888401119,4.232615473,4.801248755,5.239753136,5.074156518,5.238725608,4.870839718,5.345871412,4.852497989,5.367700245,4.721788128,5.828344769,5.263644951,4.93142794
"ADAMTSL4",7.2360881165,6.87399457,6.3225552355,6.166167371,6.431243345,7.1682357845,7.2283226175,7.601531611,7.288509887,6.775071555,6.4232644315,7.1838097325,7.835081317,7.337680286,7.2411014005,7.063112247,6.464898249,6.3847128045,6.505094686,6.5133566835
"ADAP2",10.361387046,9.537677911,9.2078899495,9.2181303345,9.3681588095,8.9138484755,8.876254964,9.536047481,9.087590318,8.7909237105,9.081277228,9.3383117955,9.776376255,9.279716236,9.3341884655,8.869922809,9.182776438,9.144546043,9.2699550745,9.1349480625
"ADAR",12.90321486,11.98169505,11.89588269,11.78722168,12.0140308,12.0169292,12.22157962,12.05385818,12.11248526,12.06225339,11.41500985,11.94326684,12.47219515,12.00691778,11.73138945,11.74758753,11.6476602,11.75792097,11.34726067,11.53051974
"ADARB1",8.731003751,8.525931639,8.869936064,8.324319052,8.704395142,8.467746969,8.750651394,7.722045042,8.587594804,8.823042011,8.549403697,9.483425485,8.56626335,8.616064909,8.444618416,9.366357714,8.497033035,8.584747254,8.477374777,8.512206619
"ADCY3",6.631965949,6.664956011,6.80567958,6.842838907,6.896851811,6.943539103,7.140145671,7.539133757,7.519235645,7.423226117,6.704707988,7.212506762,7.477731721,7.133034956,7.225818876,6.975673847,6.597529237,6.493349965,6.523870158,6.677885856
"ADCY7",7.223557836,7.375467626,7.8893769,7.942374147,7.820058779,8.465573883,8.22322804,8.1883785,8.337981833,8.251862344,8.120501554,8.533943468,8.949712567,8.985022561,9.042259279,8.659401804,7.852289015,8.26066026,8.175881928,8.235972938
"ADCY9",8.56105468,8.896225618,9.049266827,9.275525237,8.895475878,8.985395783,8.617636995,8.826167147,8.52625218,9.503406115,8.561879408,8.299323243,8.444689638,8.091868707,8.706355436,8.190173066,8.180342106,8.173622168,8.375274923,8.497062895
"ADD1",9.257840763,9.2569436725,9.438301611,9.3082408345,9.351855399,10.0254655385,10.242789724,9.8859778675,10.1024719425,10.116697849,9.4725514635,10.494954183,9.8577732235,10.1606791805,10.224545925,10.2260925315,9.263916198,9.3391908685,9.324218657,9.436243568
"ADGRA2",6.409639497,6.784136763,6.898704605,7.036298751,6.614780622,7.035876448,6.636272711,7.371863923,6.604018317,5.895552162,7.321217605,6.305890119,6.828161215,6.807862637,7.372054386,7.009325278,6.91706668,6.913064149,6.882897758,7.369516992
